n_neighbor,weights,p,Algorithm,Leaf size,Accuracy,F1 Score
1,distance,4,brute,20,0.7042115572967679,0.7029855725300479
1,distance,4,brute,30,0.7042115572967679,0.7029855725300479
2,distance,4,auto,20,0.7042115572967679,0.7029855725300479
2,distance,4,auto,30,0.7042115572967679,0.7029855725300479
2,distance,4,ball_tree,20,0.7042115572967679,0.7029855725300479
2,distance,4,ball_tree,30,0.7042115572967679,0.7029855725300479
2,distance,4,kd_tree,20,0.7042115572967679,0.7029855725300479
2,distance,4,kd_tree,30,0.7042115572967679,0.7029855725300479
2,distance,4,brute,20,0.7042115572967679,0.7029855725300479
2,distance,4,brute,30,0.7042115572967679,0.7029855725300479
3,distance,4,auto,20,0.7017629774730656,0.6994445538058159
3,distance,4,auto,30,0.7017629774730656,0.6994445538058159
3,distance,4,ball_tree,20,0.7017629774730656,0.6994445538058159
3,distance,4,ball_tree,30,0.7017629774730656,0.6994445538058159
3,distance,4,kd_tree,20,0.7017629774730656,0.6994445538058159
3,distance,4,kd_tree,30,0.7017629774730656,0.6994445538058159
3,distance,4,brute,20,0.7017629774730656,0.6994445538058159
3,distance,4,brute,30,0.7017629774730656,0.6994445538058159
4,distance,4,auto,20,0.7039666993143977,0.7009545710060553
4,distance,4,auto,30,0.7039666993143977,0.7009545710060553
4,distance,4,ball_tree,20,0.7039666993143977,0.7009545710060553
4,distance,4,ball_tree,30,0.7039666993143977,0.7009545710060553
4,distance,4,kd_tree,20,0.7039666993143977,0.7009545710060553
4,distance,4,kd_tree,30,0.7039666993143977,0.7009545710060553
4,distance,4,brute,20,0.7039666993143977,0.7009545710060553
4,distance,4,brute,30,0.7039666993143977,0.7009545710060553
5,distance,4,auto,20,0.7034769833496572,0.7001937878124905
5,distance,4,auto,30,0.7034769833496572,0.7001937878124905
5,distance,4,ball_tree,20,0.7034769833496572,0.7001937878124905
5,distance,4,ball_tree,30,0.7034769833496572,0.7001937878124905
5,distance,4,kd_tree,20,0.7034769833496572,0.7001937878124905
5,distance,4,kd_tree,30,0.7034769833496572,0.7001937878124905
5,distance,4,brute,20,0.7034769833496572,0.7001937878124905
5,distance,4,brute,30,0.7034769833496572,0.7001937878124905
6,distance,4,auto,20,0.7020078354554359,0.6984862056001925
6,distance,4,auto,30,0.7020078354554359,0.6984862056001925
6,distance,4,ball_tree,20,0.7020078354554359,0.6984862056001925
6,distance,4,ball_tree,30,0.7020078354554359,0.6984862056001925
6,distance,4,kd_tree,20,0.7020078354554359,0.6984862056001925
6,distance,4,kd_tree,30,0.7020078354554359,0.6984862056001925
6,distance,4,brute,20,0.7020078354554359,0.6984862056001925
6,distance,4,brute,30,0.7020078354554359,0.6984862056001925
7,distance,4,auto,20,0.6985798237022527,0.6948021699641403
7,distance,4,auto,30,0.6985798237022527,0.6948021699641403
7,distance,4,ball_tree,20,0.6985798237022527,0.6948021699641403
7,distance,4,ball_tree,30,0.6985798237022527,0.6948021699641403
7,distance,4,kd_tree,20,0.6985798237022527,0.6948021699641403
7,distance,4,kd_tree,30,0.6985798237022527,0.6948021699641403
7,distance,4,brute,20,0.6985798237022527,0.6948021699641403
7,distance,4,brute,30,0.6985798237022527,0.6948021699641403
8,distance,4,auto,20,0.7000489715964741,0.6963958313822657
8,distance,4,auto,30,0.7000489715964741,0.6963958313822657
8,distance,4,ball_tree,20,0.7000489715964741,0.6963958313822657
8,distance,4,ball_tree,30,0.7000489715964741,0.6963958313822657
8,distance,4,kd_tree,20,0.7000489715964741,0.6963958313822657
8,distance,4,kd_tree,30,0.7000489715964741,0.6963958313822657
8,distance,4,brute,20,0.7000489715964741,0.6963958313822657
8,distance,4,brute,30,0.7000489715964741,0.6963958313822657
9,distance,4,auto,20,0.6998041136141038,0.6958923360781244
9,distance,4,auto,30,0.6998041136141038,0.6958923360781244
9,distance,4,ball_tree,20,0.6998041136141038,0.6958923360781244
9,distance,4,ball_tree,30,0.6998041136141038,0.6958923360781244
9,distance,4,kd_tree,20,0.6998041136141038,0.6958923360781244
9,distance,4,kd_tree,30,0.6998041136141038,0.6958923360781244
9,distance,4,brute,20,0.6998041136141038,0.6958923360781244
9,distance,4,brute,30,0.6998041136141038,0.6958923360781244
1,distance,5,auto,20,0.6980901077375122,0.6969085956142834
1,distance,5,auto,30,0.6980901077375122,0.6969085956142834
1,distance,5,ball_tree,20,0.6980901077375122,0.6969085956142834
1,distance,5,ball_tree,30,0.6980901077375122,0.6969085956142834
1,distance,5,kd_tree,20,0.6980901077375122,0.6969085956142834
1,distance,5,kd_tree,30,0.6980901077375122,0.6969085956142834
1,distance,5,brute,20,0.6980901077375122,0.6969085956142834
1,distance,5,brute,30,0.6980901077375122,0.6969085956142834
2,distance,5,auto,20,0.6980901077375122,0.6969085956142834
2,distance,5,auto,30,0.6980901077375122,0.6969085956142834
2,distance,5,ball_tree,20,0.6980901077375122,0.6969085956142834
2,distance,5,ball_tree,30,0.6980901077375122,0.6969085956142834
2,distance,5,kd_tree,20,0.6980901077375122,0.6969085956142834
2,distance,5,kd_tree,30,0.6980901077375122,0.6969085956142834
2,distance,5,brute,20,0.6980901077375122,0.6969085956142834
2,distance,5,brute,30,0.6980901077375122,0.6969085956142834
3,distance,5,auto,20,0.6949069539666993,0.6924411406056654
3,distance,5,auto,30,0.6949069539666993,0.6924411406056654
3,distance,5,ball_tree,20,0.6949069539666993,0.6924411406056654
3,distance,5,ball_tree,30,0.6949069539666993,0.6924411406056654
3,distance,5,kd_tree,20,0.6949069539666993,0.6924411406056654
3,distance,5,kd_tree,30,0.6949069539666993,0.6924411406056654
3,distance,5,brute,20,0.6949069539666993,0.6924411406056654
3,distance,5,brute,30,0.6949069539666993,0.6924411406056654
4,distance,5,auto,20,0.6976003917727718,0.6945874179936832
4,distance,5,auto,30,0.6976003917727718,0.6945874179936832
4,distance,5,ball_tree,20,0.6976003917727718,0.6945874179936832
4,distance,5,ball_tree,30,0.6976003917727718,0.6945874179936832
4,distance,5,kd_tree,20,0.6976003917727718,0.6945874179936832
4,distance,5,kd_tree,30,0.6976003917727718,0.6945874179936832
4,distance,5,brute,20,0.6976003917727718,0.6945874179936832
4,distance,5,brute,30,0.6976003917727718,0.6945874179936832
5,distance,5,auto,20,0.6961312438785504,0.6928797464766071
5,distance,5,auto,30,0.6961312438785504,0.6928797464766071
5,distance,5,ball_tree,20,0.6961312438785504,0.6928797464766071
5,distance,5,ball_tree,30,0.6961312438785504,0.6928797464766071
5,distance,5,kd_tree,20,0.6961312438785504,0.6928797464766071
5,distance,5,kd_tree,30,0.6961312438785504,0.6928797464766071
5,distance,5,brute,20,0.6961312438785504,0.6928797464766071
5,distance,5,brute,30,0.6961312438785504,0.6928797464766071
6,distance,5,auto,20,0.6983349657198825,0.6946077710183967
6,distance,5,auto,30,0.6983349657198825,0.6946077710183967
6,distance,5,ball_tree,20,0.6983349657198825,0.6946077710183967
6,distance,5,ball_tree,30,0.6983349657198825,0.6946077710183967
6,distance,5,kd_tree,20,0.6983349657198825,0.6946077710183967
6,distance,5,kd_tree,30,0.6983349657198825,0.6946077710183967
6,distance,5,brute,20,0.6983349657198825,0.6946077710183967
6,distance,5,brute,30,0.6983349657198825,0.6946077710183967
7,distance,5,auto,20,0.6949069539666993,0.6912120430499638
7,distance,5,auto,30,0.6949069539666993,0.6912120430499638
7,distance,5,ball_tree,20,0.6949069539666993,0.6912120430499638
7,distance,5,ball_tree,30,0.6949069539666993,0.6912120430499638
7,distance,5,kd_tree,20,0.6949069539666993,0.6912120430499638
7,distance,5,kd_tree,30,0.6949069539666993,0.6912120430499638
7,distance,5,brute,20,0.6949069539666993,0.6912120430499638
7,distance,5,brute,30,0.6949069539666993,0.6912120430499638
8,distance,5,auto,20,0.69564152791381,0.6921278577615999
8,distance,5,auto,30,0.69564152791381,0.6921278577615999
8,distance,5,ball_tree,20,0.69564152791381,0.6921278577615999
8,distance,5,ball_tree,30,0.69564152791381,0.6921278577615999
8,distance,5,kd_tree,20,0.69564152791381,0.6921278577615999
8,distance,5,kd_tree,30,0.69564152791381,0.6921278577615999
8,distance,5,brute,20,0.69564152791381,0.6921278577615999
8,distance,5,brute,30,0.69564152791381,0.6921278577615999
9,distance,5,auto,20,0.692458374142997,0.6884562793356702
9,distance,5,auto,30,0.692458374142997,0.6884562793356702
9,distance,5,ball_tree,20,0.692458374142997,0.6884562793356702
9,distance,5,ball_tree,30,0.692458374142997,0.6884562793356702
9,distance,5,kd_tree,20,0.692458374142997,0.6884562793356702
9,distance,5,kd_tree,30,0.692458374142997,0.6884562793356702
9,distance,5,brute,20,0.692458374142997,0.6884562793356702
9,distance,5,brute,30,0.692458374142997,0.6884562793356702
1,distance,6,auto,20,0.6958863858961802,0.6945280472533516
1,distance,6,auto,30,0.6958863858961802,0.6945280472533516
1,distance,6,ball_tree,20,0.6958863858961802,0.6945280472533516
1,distance,6,ball_tree,30,0.6958863858961802,0.6945280472533516
1,distance,6,kd_tree,20,0.6958863858961802,0.6945280472533516
1,distance,6,kd_tree,30,0.6958863858961802,0.6945280472533516
1,distance,6,brute,20,0.6958863858961802,0.6945280472533516
1,distance,6,brute,30,0.6958863858961802,0.6945280472533516
2,distance,6,auto,20,0.6958863858961802,0.6945280472533516
2,distance,6,auto,30,0.6958863858961802,0.6945280472533516
2,distance,6,ball_tree,20,0.6958863858961802,0.6945280472533516
2,distance,6,ball_tree,30,0.6958863858961802,0.6945280472533516
2,distance,6,kd_tree,20,0.6958863858961802,0.6945280472533516
2,distance,6,kd_tree,30,0.6958863858961802,0.6945280472533516
2,distance,6,brute,20,0.6958863858961802,0.6945280472533516
2,distance,6,brute,30,0.6958863858961802,0.6945280472533516
3,distance,6,auto,20,0.6929480901077375,0.690437328890927
3,distance,6,auto,30,0.6929480901077375,0.690437328890927
3,distance,6,ball_tree,20,0.6929480901077375,0.690437328890927
3,distance,6,ball_tree,30,0.6929480901077375,0.690437328890927
3,distance,6,kd_tree,20,0.6929480901077375,0.690437328890927
3,distance,6,kd_tree,30,0.6929480901077375,0.690437328890927
3,distance,6,brute,20,0.6929480901077375,0.690437328890927
3,distance,6,brute,30,0.6929480901077375,0.690437328890927
4,distance,6,auto,20,0.6944172380019589,0.6913352780515479
4,distance,6,auto,30,0.6944172380019589,0.6913352780515479
4,distance,6,ball_tree,20,0.6944172380019589,0.6913352780515479
4,distance,6,ball_tree,30,0.6944172380019589,0.6913352780515479
4,distance,6,kd_tree,20,0.6944172380019589,0.6913352780515479
4,distance,6,kd_tree,30,0.6944172380019589,0.6913352780515479
4,distance,6,brute,20,0.6944172380019589,0.6913352780515479
4,distance,6,brute,30,0.6944172380019589,0.6913352780515479
5,distance,6,auto,20,0.6929480901077375,0.6895948419433429
5,distance,6,auto,30,0.6929480901077375,0.6895948419433429
5,distance,6,ball_tree,20,0.6929480901077375,0.6895948419433429
5,distance,6,ball_tree,30,0.6929480901077375,0.6895948419433429
5,distance,6,kd_tree,20,0.6929480901077375,0.6895948419433429
5,distance,6,kd_tree,30,0.6929480901077375,0.6895948419433429
5,distance,6,brute,20,0.6929480901077375,0.6895948419433429
5,distance,6,brute,30,0.6929480901077375,0.6895948419433429
6,distance,6,auto,20,0.693437806072478,0.6894967841377269
6,distance,6,auto,30,0.693437806072478,0.6894967841377269
6,distance,6,ball_tree,20,0.693437806072478,0.6894967841377269
6,distance,6,ball_tree,30,0.693437806072478,0.6894967841377269
6,distance,6,kd_tree,20,0.693437806072478,0.6894967841377269
6,distance,6,kd_tree,30,0.693437806072478,0.6894967841377269
6,distance,6,brute,20,0.693437806072478,0.6894967841377269
6,distance,6,brute,30,0.693437806072478,0.6894967841377269
7,distance,6,auto,20,0.693437806072478,0.6897165602967035
7,distance,6,auto,30,0.693437806072478,0.6897165602967035
7,distance,6,ball_tree,20,0.693437806072478,0.6897165602967035
7,distance,6,ball_tree,30,0.693437806072478,0.6897165602967035
7,distance,6,kd_tree,20,0.693437806072478,0.6897165602967035
7,distance,6,kd_tree,30,0.693437806072478,0.6897165602967035
7,distance,6,brute,20,0.693437806072478,0.6897165602967035
7,distance,6,brute,30,0.693437806072478,0.6897165602967035
8,distance,6,auto,20,0.6949069539666993,0.6914284107980097
8,distance,6,auto,30,0.6949069539666993,0.6914284107980097
8,distance,6,ball_tree,20,0.6949069539666993,0.6914284107980097
8,distance,6,ball_tree,30,0.6949069539666993,0.6914284107980097
8,distance,6,kd_tree,20,0.6949069539666993,0.6914284107980097
8,distance,6,kd_tree,30,0.6949069539666993,0.6914284107980097
8,distance,6,brute,20,0.6949069539666993,0.6914284107980097
8,distance,6,brute,30,0.6949069539666993,0.6914284107980097
9,distance,6,auto,20,0.691234084231146,0.6870800597552188
9,distance,6,auto,30,0.691234084231146,0.6870800597552188
9,distance,6,ball_tree,20,0.691234084231146,0.6870800597552188
9,distance,6,ball_tree,30,0.691234084231146,0.6870800597552188
9,distance,6,kd_tree,20,0.691234084231146,0.6870800597552188
9,distance,6,kd_tree,30,0.691234084231146,0.6870800597552188
9,distance,6,brute,20,0.691234084231146,0.6870800597552188
9,distance,6,brute,30,0.691234084231146,0.6870800597552188
1,distance,7,auto,20,0.692458374142997,0.691217941672438
1,distance,7,auto,30,0.692458374142997,0.691217941672438
1,distance,7,ball_tree,20,0.692458374142997,0.691217941672438
1,distance,7,ball_tree,30,0.692458374142997,0.691217941672438
1,distance,7,kd_tree,20,0.692458374142997,0.691217941672438
1,distance,7,kd_tree,30,0.692458374142997,0.691217941672438
1,distance,7,brute,20,0.692458374142997,0.691217941672438
1,distance,7,brute,30,0.692458374142997,0.691217941672438
2,distance,7,auto,20,0.692458374142997,0.691217941672438
2,distance,7,auto,30,0.692458374142997,0.691217941672438
2,distance,7,ball_tree,20,0.692458374142997,0.691217941672438
2,distance,7,ball_tree,30,0.692458374142997,0.691217941672438
2,distance,7,kd_tree,20,0.692458374142997,0.691217941672438
2,distance,7,kd_tree,30,0.692458374142997,0.691217941672438
2,distance,7,brute,20,0.692458374142997,0.691217941672438
2,distance,7,brute,30,0.692458374142997,0.691217941672438
3,distance,7,auto,20,0.6909892262487757,0.6885283708768272
3,distance,7,auto,30,0.6909892262487757,0.6885283708768272
3,distance,7,ball_tree,20,0.6909892262487757,0.6885283708768272
3,distance,7,ball_tree,30,0.6909892262487757,0.6885283708768272
3,distance,7,kd_tree,20,0.6909892262487757,0.6885283708768272
3,distance,7,kd_tree,30,0.6909892262487757,0.6885283708768272
3,distance,7,brute,20,0.6909892262487757,0.6885283708768272
3,distance,7,brute,30,0.6909892262487757,0.6885283708768272
4,distance,7,auto,20,0.691234084231146,0.6881854127245393
4,distance,7,auto,30,0.691234084231146,0.6881854127245393
4,distance,7,ball_tree,20,0.691234084231146,0.6881854127245393
4,distance,7,ball_tree,30,0.691234084231146,0.6881854127245393
4,distance,7,kd_tree,20,0.691234084231146,0.6881854127245393
4,distance,7,kd_tree,30,0.691234084231146,0.6881854127245393
4,distance,7,brute,20,0.691234084231146,0.6881854127245393
4,distance,7,brute,30,0.691234084231146,0.6881854127245393
5,distance,7,auto,20,0.6917238001958864,0.6884362242007643
5,distance,7,auto,30,0.6917238001958864,0.6884362242007643
5,distance,7,ball_tree,20,0.6917238001958864,0.6884362242007643
5,distance,7,ball_tree,30,0.6917238001958864,0.6884362242007643
5,distance,7,kd_tree,20,0.6917238001958864,0.6884362242007643
5,distance,7,kd_tree,30,0.6917238001958864,0.6884362242007643
5,distance,7,brute,20,0.6917238001958864,0.6884362242007643
5,distance,7,brute,30,0.6917238001958864,0.6884362242007643
6,distance,7,auto,20,0.690254652301665,0.6862411031840506
6,distance,7,auto,30,0.690254652301665,0.6862411031840506
6,distance,7,ball_tree,20,0.690254652301665,0.6862411031840506
6,distance,7,ball_tree,30,0.690254652301665,0.6862411031840506
6,distance,7,kd_tree,20,0.690254652301665,0.6862411031840506
6,distance,7,kd_tree,30,0.690254652301665,0.6862411031840506
6,distance,7,brute,20,0.690254652301665,0.6862411031840506
6,distance,7,brute,30,0.690254652301665,0.6862411031840506
7,distance,7,auto,20,0.6919686581782566,0.6883311894997057
7,distance,7,auto,30,0.6919686581782566,0.6883311894997057
7,distance,7,ball_tree,20,0.6919686581782566,0.6883311894997057
7,distance,7,ball_tree,30,0.6919686581782566,0.6883311894997057
7,distance,7,kd_tree,20,0.6919686581782566,0.6883311894997057
7,distance,7,kd_tree,30,0.6919686581782566,0.6883311894997057
7,distance,7,brute,20,0.6919686581782566,0.6883311894997057
7,distance,7,brute,30,0.6919686581782566,0.6883311894997057
8,distance,7,auto,20,0.6936826640548482,0.6903044308305087
8,distance,7,auto,30,0.6936826640548482,0.6903044308305087
8,distance,7,ball_tree,20,0.6936826640548482,0.6903044308305087
8,distance,7,ball_tree,30,0.6936826640548482,0.6903044308305087
8,distance,7,kd_tree,20,0.6936826640548482,0.6903044308305087
8,distance,7,kd_tree,30,0.6936826640548482,0.6903044308305087
8,distance,7,brute,20,0.6936826640548482,0.6903044308305087
8,distance,7,brute,30,0.6936826640548482,0.6903044308305087
9,distance,7,auto,20,0.6890303623898139,0.6848758684613975
9,distance,7,auto,30,0.6890303623898139,0.6848758684613975
9,distance,7,ball_tree,20,0.6890303623898139,0.6848758684613975
9,distance,7,ball_tree,30,0.6890303623898139,0.6848758684613975
9,distance,7,kd_tree,20,0.6890303623898139,0.6848758684613975
9,distance,7,kd_tree,30,0.6890303623898139,0.6848758684613975
9,distance,7,brute,20,0.6890303623898139,0.6848758684613975
9,distance,7,brute,30,0.6890303623898139,0.6848758684613975
1,distance,8,auto,20,0.691234084231146,0.6898693756552136
1,distance,8,auto,30,0.691234084231146,0.6898693756552136
1,distance,8,ball_tree,20,0.691234084231146,0.6898693756552136
1,distance,8,ball_tree,30,0.691234084231146,0.6898693756552136
1,distance,8,kd_tree,20,0.691234084231146,0.6898693756552136
1,distance,8,kd_tree,30,0.691234084231146,0.6898693756552136
1,distance,8,brute,20,0.691234084231146,0.6898693756552136
1,distance,8,brute,30,0.691234084231146,0.6898693756552136
2,distance,8,auto,20,0.691234084231146,0.6898693756552136
2,distance,8,auto,30,0.691234084231146,0.6898693756552136
2,distance,8,ball_tree,20,0.691234084231146,0.6898693756552136
2,distance,8,ball_tree,30,0.691234084231146,0.6898693756552136
2,distance,8,kd_tree,20,0.691234084231146,0.6898693756552136
2,distance,8,kd_tree,30,0.691234084231146,0.6898693756552136
2,distance,8,brute,20,0.691234084231146,0.6898693756552136
2,distance,8,brute,30,0.691234084231146,0.6898693756552136
3,distance,8,auto,20,0.6904995102840352,0.6879846676260155
3,distance,8,auto,30,0.6904995102840352,0.6879846676260155
3,distance,8,ball_tree,20,0.6904995102840352,0.6879846676260155
3,distance,8,ball_tree,30,0.6904995102840352,0.6879846676260155
3,distance,8,kd_tree,20,0.6904995102840352,0.6879846676260155
3,distance,8,kd_tree,30,0.6904995102840352,0.6879846676260155
3,distance,8,brute,20,0.6904995102840352,0.6879846676260155
3,distance,8,brute,30,0.6904995102840352,0.6879846676260155
4,distance,8,auto,20,0.690254652301665,0.6872490155438471
4,distance,8,auto,30,0.690254652301665,0.6872490155438471
4,distance,8,ball_tree,20,0.690254652301665,0.6872490155438471
4,distance,8,ball_tree,30,0.690254652301665,0.6872490155438471
4,distance,8,kd_tree,20,0.690254652301665,0.6872490155438471
4,distance,8,kd_tree,30,0.690254652301665,0.6872490155438471
4,distance,8,brute,20,0.690254652301665,0.6872490155438471
4,distance,8,brute,30,0.690254652301665,0.6872490155438471
5,distance,8,auto,20,0.6900097943192948,0.6867032033817154
5,distance,8,auto,30,0.6900097943192948,0.6867032033817154
5,distance,8,ball_tree,20,0.6900097943192948,0.6867032033817154
5,distance,8,ball_tree,30,0.6900097943192948,0.6867032033817154
5,distance,8,kd_tree,20,0.6900097943192948,0.6867032033817154
5,distance,8,kd_tree,30,0.6900097943192948,0.6867032033817154
5,distance,8,brute,20,0.6900097943192948,0.6867032033817154
5,distance,8,brute,30,0.6900097943192948,0.6867032033817154
6,distance,8,auto,20,0.6873163565132223,0.6833697913861851
6,distance,8,auto,30,0.6873163565132223,0.6833697913861851
6,distance,8,ball_tree,20,0.6873163565132223,0.6833697913861851
6,distance,8,ball_tree,30,0.6873163565132223,0.6833697913861851
6,distance,8,kd_tree,20,0.6873163565132223,0.6833697913861851
6,distance,8,kd_tree,30,0.6873163565132223,0.6833697913861851
6,distance,8,brute,20,0.6873163565132223,0.6833697913861851
6,distance,8,brute,30,0.6873163565132223,0.6833697913861851
7,distance,8,auto,20,0.6907443682664055,0.6870895889947741
7,distance,8,auto,30,0.6907443682664055,0.6870895889947741
7,distance,8,ball_tree,20,0.6907443682664055,0.6870895889947741
7,distance,8,ball_tree,30,0.6907443682664055,0.6870895889947741
7,distance,8,kd_tree,20,0.6907443682664055,0.6870895889947741
7,distance,8,kd_tree,30,0.6907443682664055,0.6870895889947741
7,distance,8,brute,20,0.6907443682664055,0.6870895889947741
7,distance,8,brute,30,0.6907443682664055,0.6870895889947741
8,distance,8,auto,20,0.6922135161606269,0.6888610855396397
8,distance,8,auto,30,0.6922135161606269,0.6888610855396397
8,distance,8,ball_tree,20,0.6922135161606269,0.6888610855396397
8,distance,8,ball_tree,30,0.6922135161606269,0.6888610855396397
8,distance,8,kd_tree,20,0.6922135161606269,0.6888610855396397
8,distance,8,kd_tree,30,0.6922135161606269,0.6888610855396397
8,distance,8,brute,20,0.6922135161606269,0.6888610855396397
8,distance,8,brute,30,0.6922135161606269,0.6888610855396397
9,distance,8,auto,20,0.6892752203721841,0.6851411603087291
9,distance,8,auto,30,0.6892752203721841,0.6851411603087291
9,distance,8,ball_tree,20,0.6892752203721841,0.6851411603087291
9,distance,8,ball_tree,30,0.6892752203721841,0.6851411603087291
9,distance,8,kd_tree,20,0.6892752203721841,0.6851411603087291
9,distance,8,kd_tree,30,0.6892752203721841,0.6851411603087291
9,distance,8,brute,20,0.6892752203721841,0.6851411603087291
9,distance,8,brute,30,0.6892752203721841,0.6851411603087291
1,distance,9,auto,20,0.6897649363369246,0.6884573284999067
1,distance,9,auto,30,0.6897649363369246,0.6884573284999067
1,distance,9,ball_tree,20,0.6897649363369246,0.6884573284999067
1,distance,9,ball_tree,30,0.6897649363369246,0.6884573284999067
1,distance,9,kd_tree,20,0.6897649363369246,0.6884573284999067
1,distance,9,kd_tree,30,0.6897649363369246,0.6884573284999067
1,distance,9,brute,20,0.6897649363369246,0.6884573284999067
1,distance,9,brute,30,0.6897649363369246,0.6884573284999067
2,distance,9,auto,20,0.6897649363369246,0.6884573284999067
2,distance,9,auto,30,0.6897649363369246,0.6884573284999067
2,distance,9,ball_tree,20,0.6897649363369246,0.6884573284999067
2,distance,9,ball_tree,30,0.6897649363369246,0.6884573284999067
2,distance,9,kd_tree,20,0.6897649363369246,0.6884573284999067
2,distance,9,kd_tree,30,0.6897649363369246,0.6884573284999067
2,distance,9,brute,20,0.6897649363369246,0.6884573284999067
2,distance,9,brute,30,0.6897649363369246,0.6884573284999067
3,distance,9,auto,20,0.6897649363369246,0.6871885298238479
3,distance,9,auto,30,0.6897649363369246,0.6871885298238479
3,distance,9,ball_tree,20,0.6897649363369246,0.6871885298238479
3,distance,9,ball_tree,30,0.6897649363369246,0.6871885298238479
3,distance,9,kd_tree,20,0.6897649363369246,0.6871885298238479
3,distance,9,kd_tree,30,0.6897649363369246,0.6871885298238479
3,distance,9,brute,20,0.6897649363369246,0.6871885298238479
3,distance,9,brute,30,0.6897649363369246,0.6871885298238479
4,distance,9,auto,20,0.6875612144955926,0.6845774746117387
4,distance,9,auto,30,0.6875612144955926,0.6845774746117387
4,distance,9,ball_tree,20,0.6875612144955926,0.6845774746117387
4,distance,9,ball_tree,30,0.6875612144955926,0.6845774746117387
4,distance,9,kd_tree,20,0.6875612144955926,0.6845774746117387
4,distance,9,kd_tree,30,0.6875612144955926,0.6845774746117387
4,distance,9,brute,20,0.6875612144955926,0.6845774746117387
4,distance,9,brute,30,0.6875612144955926,0.6845774746117387
5,distance,9,auto,20,0.6882957884427032,0.6849152124364777
5,distance,9,auto,30,0.6882957884427032,0.6849152124364777
5,distance,9,ball_tree,20,0.6882957884427032,0.6849152124364777
5,distance,9,ball_tree,30,0.6882957884427032,0.6849152124364777
5,distance,9,kd_tree,20,0.6882957884427032,0.6849152124364777
5,distance,9,kd_tree,30,0.6882957884427032,0.6849152124364777
5,distance,9,brute,20,0.6882957884427032,0.6849152124364777
5,distance,9,brute,30,0.6882957884427032,0.6849152124364777
6,distance,9,auto,20,0.6868266405484819,0.6828094247769346
6,distance,9,auto,30,0.6868266405484819,0.6828094247769346
6,distance,9,ball_tree,20,0.6868266405484819,0.6828094247769346
6,distance,9,ball_tree,30,0.6868266405484819,0.6828094247769346
6,distance,9,kd_tree,20,0.6868266405484819,0.6828094247769346
6,distance,9,kd_tree,30,0.6868266405484819,0.6828094247769346
6,distance,9,brute,20,0.6868266405484819,0.6828094247769346
6,distance,9,brute,30,0.6868266405484819,0.6828094247769346
7,distance,9,auto,20,0.6904995102840352,0.6868691729415849
7,distance,9,auto,30,0.6904995102840352,0.6868691729415849
7,distance,9,ball_tree,20,0.6904995102840352,0.6868691729415849
7,distance,9,ball_tree,30,0.6904995102840352,0.6868691729415849
7,distance,9,kd_tree,20,0.6904995102840352,0.6868691729415849
7,distance,9,kd_tree,30,0.6904995102840352,0.6868691729415849
7,distance,9,brute,20,0.6904995102840352,0.6868691729415849
7,distance,9,brute,30,0.6904995102840352,0.6868691729415849
8,distance,9,auto,20,0.6919686581782566,0.6885523682134675
8,distance,9,auto,30,0.6919686581782566,0.6885523682134675
8,distance,9,ball_tree,20,0.6919686581782566,0.6885523682134675
8,distance,9,ball_tree,30,0.6919686581782566,0.6885523682134675
8,distance,9,kd_tree,20,0.6919686581782566,0.6885523682134675
8,distance,9,kd_tree,30,0.6919686581782566,0.6885523682134675
8,distance,9,brute,20,0.6919686581782566,0.6885523682134675
8,distance,9,brute,30,0.6919686581782566,0.6885523682134675
9,distance,9,auto,20,0.6892752203721841,0.6851467871349533
9,distance,9,auto,30,0.6892752203721841,0.6851467871349533
9,distance,9,ball_tree,20,0.6892752203721841,0.6851467871349533
9,distance,9,ball_tree,30,0.6892752203721841,0.6851467871349533
9,distance,9,kd_tree,20,0.6892752203721841,0.6851467871349533
9,distance,9,kd_tree,30,0.6892752203721841,0.6851467871349533
9,distance,9,brute,20,0.6892752203721841,0.6851467871349533
9,distance,9,brute,30,0.6892752203721841,0.6851467871349533
1,uniform,1,auto,20,1.0,1.0
1,uniform,1,auto,30,1.0,1.0
1,uniform,1,brute,20,1.0,1.0
1,uniform,1,brute,30,1.0,1.0
1,uniform,1,ball_tree,20,1.0,1.0
1,uniform,1,ball_tree,30,1.0,1.0
1,uniform,1,kd_tree,20,1.0,1.0
1,uniform,1,kd_tree,30,1.0,1.0
2,uniform,1,auto,20,1.0,1.0
2,uniform,1,auto,30,1.0,1.0
2,uniform,1,brute,20,1.0,1.0
2,uniform,1,brute,30,1.0,1.0
2,uniform,1,ball_tree,20,1.0,1.0
2,uniform,1,ball_tree,30,1.0,1.0
2,uniform,1,kd_tree,20,1.0,1.0
2,uniform,1,kd_tree,30,1.0,1.0
3,uniform,1,auto,20,1.0,1.0
3,uniform,1,auto,30,1.0,1.0
3,uniform,1,brute,20,1.0,1.0
3,uniform,1,brute,30,1.0,1.0
3,uniform,1,ball_tree,20,1.0,1.0
3,uniform,1,ball_tree,30,1.0,1.0
3,uniform,1,kd_tree,20,1.0,1.0
3,uniform,1,kd_tree,30,1.0,1.0
4,uniform,1,auto,20,1.0,1.0
4,uniform,1,auto,30,1.0,1.0
4,uniform,1,brute,20,1.0,1.0
4,uniform,1,brute,30,1.0,1.0
4,uniform,1,ball_tree,20,1.0,1.0
